file,fusion_prob,actual,verdict,pb_rf,pa_rf,pb_xgb,pa_xgb,avg_behavior,avg_artifact,entropy,size_anomaly,shadow_del,signed,num_imports,disagreement
CNET_102775.exe,0.0197,BENIGN,SUSPICIOUS,0.0314,0.0176,0.0162,0.0182,0.0238,0.0179,6.77,0,0,0,1,0.0059
Windows_83.exe,0.0037,BENIGN,SUSPICIOUS,0.0174,0.0007,0.0083,0.0051,0.0129,0.0029,6.12,0,0,0,0,0.0099
CNET_239020.exe,0.0618,BENIGN,SUSPICIOUS,0.1056,0.0027,0.1574,0.0015,0.1315,0.0021,7.35,0,0,0,1,0.1294
CNET_44610.exe,0.0775,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0993,0.0182,0.0682,0.0179,6.31,0,0,0,1,0.0503
DevicePairingWizard.exe,0.5084,BENIGN,RANSOMWARE,0.3463,0.8455,0.6072,0.6641,0.4767,0.7548,6.46,0,0,0,66,0.2781
Sourceforge_1740.exe,0.0897,BENIGN,SUSPICIOUS,0.0897,0.1025,0.0479,0.1103,0.0688,0.1064,7.72,0,0,0,0,0.0376
Sourceforge_5572.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
Sourceforge_7441.exe,0.3796,BENIGN,SUSPICIOUS,0.1218,0.0176,0.1959,0.0182,0.1588,0.0179,6.18,0,0,0,1,0.1409
Sourceforge_5119.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
Sourceforge_6413.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
CNET_260094.exe,0.0038,BENIGN,SUSPICIOUS,0.0128,0.0323,0.002,0.0387,0.0074,0.0355,6.21,0,0,0,1,0.0281
CNET_101320.exe,0.0444,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0706,0.0182,0.0539,0.0179,6.6,0,0,0,1,0.0359
AddInProcess.exe,0.0016,BENIGN,SUSPICIOUS,0.0046,0.0046,0.002,0.0051,0.0033,0.0049,6.19,0,0,0,1,0.0016
TextTransform.exe,0.004,BENIGN,SUSPICIOUS,0.0046,0.0046,0.0063,0.0051,0.0055,0.0049,6.39,0,0,0,1,0.0006
Sourceforge_1743.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.66,0,0,0,1,0.002
Sourceforge_3812.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
Sourceforge_3062.exe,0.0056,BENIGN,SUSPICIOUS,0.0097,0.0046,0.0131,0.0051,0.0114,0.0049,6.19,0,0,0,1,0.0066
Sourceforge_7368.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
Sourceforge_5378.exe,0.0123,BENIGN,SUSPICIOUS,0.0097,0.0176,0.0063,0.0182,0.008,0.0179,6.31,0,0,0,1,0.0099
CNET_262157.exe,0.0068,BENIGN,SUSPICIOUS,0.0336,0.0244,0.0149,0.0051,0.0242,0.0147,6.46,0,0,0,1,0.0095
Windows_84.exe,0.0108,BENIGN,SUSPICIOUS,0.0642,0.0034,0.0149,0.0,0.0395,0.0017,6.4,0,0,0,0,0.0378
1970.exe,0.0083,BENIGN,SUSPICIOUS,0.0116,0.2466,0.002,0.237,0.0068,0.2418,7.4,0,0,0,1,0.235
Windows_183.exe,0.0045,BENIGN,SUSPICIOUS,0.0072,0.0046,0.0092,0.0051,0.0082,0.0049,6.15,0,0,0,1,0.0033
Sourceforge_4197.exe,0.016,BENIGN,SUSPICIOUS,0.0047,0.0176,0.0142,0.0182,0.0095,0.0179,6.17,0,0,0,1,0.0085
Sourceforge_520.exe,0.2881,BENIGN,SUSPICIOUS,0.0642,0.2466,0.0739,0.237,0.0691,0.2418,7.51,0,0,0,1,0.1727
Sourceforge_4020.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
1540.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
CNET_105797.exe,0.0029,BENIGN,SUSPICIOUS,0.0113,0.049,0.0009,0.0558,0.0061,0.0524,6.11,0,0,0,1,0.0463
Sourceforge_6343.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
Sourceforge_6858.exe,0.9667,BENIGN,RANSOMWARE,0.1759,0.0176,0.681,0.0182,0.4284,0.0179,3.01,0,0,0,1,0.4105
Sourceforge_5301.exe,0.0036,BENIGN,SUSPICIOUS,0.0097,0.0176,0.002,0.0182,0.0059,0.0179,6.46,0,0,0,1,0.0121
CNET_108728.exe,0.0594,BENIGN,SUSPICIOUS,0.0113,0.0176,0.0123,0.0182,0.0118,0.0179,6.55,0,0,0,1,0.0062
2084.exe,0.0007,BENIGN,SUSPICIOUS,0.0009,0.0176,0.0002,0.0182,0.0006,0.0179,6.02,0,0,0,1,0.0174
Sourceforge_7682.exe,0.0183,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0116,0.0182,0.0094,0.0179,6.35,0,0,0,1,0.0085
207.exe,0.1994,BENIGN,SUSPICIOUS,0.1218,0.2466,0.0706,0.237,0.0962,0.2418,6.99,0,0,0,1,0.1456
Sourceforge_7819.exe,0.1373,BENIGN,SUSPICIOUS,0.0371,0.2466,0.0494,0.237,0.0433,0.2418,7.54,0,0,0,1,0.1985
1009.exe,0.0091,BENIGN,SUSPICIOUS,0.0046,0.0176,0.002,0.0182,0.0033,0.0179,6.14,0,0,0,1,0.0146
CNET_234964.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0046,0.0002,0.0051,0.0001,0.0049,6.08,0,0,0,1,0.0047
Sourceforge_1970.exe,0.6404,BENIGN,RANSOMWARE,0.0542,0.0176,0.1241,0.0182,0.0891,0.0179,6.8,0,0,0,1,0.0712
Sourceforge_5772.exe,0.0258,BENIGN,SUSPICIOUS,0.0116,0.0176,0.0065,0.0182,0.0091,0.0179,7.07,0,0,0,1,0.0089
mercury.exe,0.9292,BENIGN,RANSOMWARE,0.8076,0.9845,0.5821,0.9668,0.6949,0.9757,6.44,1,0,0,292,0.2808
TFSDeleteProject.exe,0.0027,BENIGN,SUSPICIOUS,0.0029,0.0046,0.0009,0.0051,0.0019,0.0049,6.63,0,0,0,1,0.003
Sourceforge_2375.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.15,0,0,0,1,0.002
CNET_40146.exe,0.098,BENIGN,SUSPICIOUS,0.0616,0.2466,0.0448,0.237,0.0532,0.2418,7.92,0,0,0,1,0.1886
2094.exe,0.227,BENIGN,SUSPICIOUS,0.1059,0.2466,0.089,0.237,0.0975,0.2418,7.97,0,0,0,1,0.1443
softonic110.exe,0.1802,BENIGN,SUSPICIOUS,0.2888,0.0049,0.8322,0.0033,0.5605,0.0041,6.78,0,0,0,0,0.5564
CNET_245352.exe,0.0133,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0092,0.0182,0.0082,0.0179,6.1,0,0,0,1,0.0097
2165.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.16,0,0,0,1,0.002
Sourceforge_3790.exe,0.0463,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0683,0.0182,0.0527,0.0179,6.97,0,0,0,1,0.0348
Sourceforge_6499.exe,0.0185,BENIGN,SUSPICIOUS,0.0101,0.0176,0.0172,0.0182,0.0137,0.0179,6.85,0,0,0,1,0.0043
Sourceforge_2189.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.66,0,0,0,1,0.002
478.exe,0.0174,BENIGN,SUSPICIOUS,0.0202,0.0176,0.0123,0.0182,0.0162,0.0179,6.22,0,0,0,1,0.0017
Sourceforge_7657.exe,0.0246,BENIGN,SUSPICIOUS,0.0171,0.0176,0.0057,0.0182,0.0114,0.0179,7.23,0,0,0,1,0.0065
Sourceforge_6699.exe,0.0342,BENIGN,SUSPICIOUS,0.0575,0.0471,0.0065,0.1391,0.032,0.0931,6.08,0,0,0,0,0.0611
CNET_2303.exe,0.022,BENIGN,SUSPICIOUS,0.0331,0.0027,0.0149,0.0015,0.024,0.0021,6.19,0,0,0,1,0.0219
CNET_201089.exe,0.1691,BENIGN,SUSPICIOUS,0.0787,0.0176,0.0881,0.0182,0.0834,0.0179,6.0,0,0,0,1,0.0654
CNET_205369.exe,0.0043,BENIGN,SUSPICIOUS,0.0072,0.0027,0.0089,0.0015,0.0081,0.0021,6.08,0,0,0,1,0.006
Sourceforge_4125.exe,0.0423,BENIGN,SUSPICIOUS,0.0171,0.0176,0.0065,0.0182,0.0118,0.0179,7.39,0,0,0,1,0.0061
Sourceforge_2307.exe,0.0282,BENIGN,SUSPICIOUS,0.0331,0.0176,0.0324,0.0182,0.0327,0.0179,7.07,0,0,0,1,0.0148
Sourceforge_6842.exe,0.0207,BENIGN,SUSPICIOUS,0.0481,0.0176,0.0065,0.0182,0.0273,0.0179,7.08,0,0,0,1,0.0094
Sourceforge_7357.exe,0.038,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0065,0.0182,0.012,0.0179,7.21,0,0,0,1,0.006
983.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
808.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_24511.exe,0.0171,BENIGN,SUSPICIOUS,0.0171,0.0204,0.0063,0.0128,0.0117,0.0166,7.91,0,0,0,1,0.0049
Sourceforge_6147.exe,0.0284,BENIGN,SUSPICIOUS,0.0314,0.0176,0.0243,0.0182,0.0278,0.0179,6.13,0,0,0,1,0.0099
CNET_242819.exe,0.0033,BENIGN,SUSPICIOUS,0.0116,0.0027,0.0162,0.0015,0.0139,0.0021,6.25,0,0,0,1,0.0118
CNET_259855.exe,0.0082,BENIGN,SUSPICIOUS,0.0174,0.0027,0.0172,0.0015,0.0173,0.0021,6.38,0,0,0,1,0.0152
RSReportHost.exe,0.0032,BENIGN,SUSPICIOUS,0.0047,0.0027,0.0065,0.0015,0.0056,0.0021,6.59,0,0,0,1,0.0035
ActivateApplication.exe,0.003,BENIGN,SUSPICIOUS,0.0021,0.0027,0.0009,0.0015,0.0015,0.0021,6.81,0,0,0,1,0.0006
Sourceforge_2701.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
CNET_102511.exe,0.0166,BENIGN,SUSPICIOUS,0.0097,0.0176,0.0076,0.0182,0.0087,0.0179,6.99,0,0,0,1,0.0093
softonic97.exe,0.0678,BENIGN,SUSPICIOUS,0.0282,0.0176,0.02,0.0182,0.0241,0.0179,7.13,0,0,0,1,0.0062
fusagent.exe,0.5799,BENIGN,RANSOMWARE,0.4122,0.4608,0.3504,0.5665,0.3813,0.5137,6.05,0,0,0,102,0.1324
CNET_263043.exe,0.0041,BENIGN,SUSPICIOUS,0.0047,0.0176,0.0002,0.0182,0.0025,0.0179,6.5,0,0,0,1,0.0155
CNET_108508.exe,0.0206,BENIGN,SUSPICIOUS,0.0375,0.0176,0.0162,0.0182,0.0268,0.0179,6.8,0,0,0,1,0.0089
127.exe,0.673,BENIGN,RANSOMWARE,0.1487,0.0176,0.2234,0.0182,0.186,0.0179,7.11,0,0,0,1,0.1681
CNET_221757.exe,0.054,BENIGN,SUSPICIOUS,0.0642,0.2764,0.0312,0.2931,0.0477,0.2848,7.54,0,0,0,1,0.2371
1147.exe,0.0025,BENIGN,SUSPICIOUS,0.0073,0.0176,0.002,0.0182,0.0047,0.0179,6.23,0,0,0,1,0.0133
softonic41.exe,0.0594,BENIGN,SUSPICIOUS,0.0857,0.0204,0.0989,0.0128,0.0923,0.0166,7.98,0,0,0,1,0.0757
Sourceforge_6990.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
Sourceforge_2182.exe,0.9182,BENIGN,RANSOMWARE,0.2122,0.0176,0.5391,0.0182,0.3757,0.0179,6.18,0,0,0,1,0.3577
CNET_253577.exe,0.0275,BENIGN,SUSPICIOUS,0.0616,0.2466,0.0065,0.237,0.0341,0.2418,7.96,0,0,0,1,0.2077
1382.exe,0.3546,BENIGN,SUSPICIOUS,0.0531,0.0176,0.0789,0.0182,0.066,0.0179,7.23,0,0,0,1,0.048
Sourceforge_3531.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_20649.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
Sourceforge_4850.exe,0.0639,BENIGN,SUSPICIOUS,0.0397,0.049,0.0116,0.0558,0.0256,0.0524,6.57,0,0,0,1,0.0268
Sourceforge_1564.exe,0.0282,BENIGN,SUSPICIOUS,0.0314,0.0176,0.0212,0.0182,0.0263,0.0179,6.42,0,0,0,1,0.0083
CNET_234922.exe,0.0015,BENIGN,SUSPICIOUS,0.0074,0.0027,0.002,0.0015,0.0047,0.0021,6.59,0,0,0,1,0.0026
Sourceforge_605.exe,0.038,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0065,0.0182,0.012,0.0179,7.21,0,0,0,1,0.006
Sourceforge_7360.exe,0.038,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0065,0.0182,0.012,0.0179,7.21,0,0,0,1,0.006
CNET_20550.exe,0.0048,BENIGN,SUSPICIOUS,0.0174,0.049,0.002,0.0558,0.0097,0.0524,6.53,0,0,0,1,0.0427
Sourceforge_7222.exe,0.1228,BENIGN,SUSPICIOUS,0.0371,0.1922,0.0199,0.1518,0.0285,0.172,7.41,0,0,0,1,0.1434
CNET_102510.exe,0.78,BENIGN,RANSOMWARE,0.1759,0.2466,0.2283,0.237,0.2021,0.2418,7.79,0,0,0,1,0.0397
Windows_142.exe,0.0043,BENIGN,SUSPICIOUS,0.0047,0.0046,0.0092,0.0051,0.0069,0.0049,6.1,0,0,0,1,0.0021
328.exe,0.0768,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0993,0.0182,0.0682,0.0179,6.57,0,0,0,1,0.0503
CNET_238942.exe,0.0045,BENIGN,SUSPICIOUS,0.0072,0.0093,0.0002,0.0051,0.0037,0.0072,6.04,0,0,0,1,0.0035
compact.exe,0.9318,BENIGN,RANSOMWARE,0.6909,0.7751,0.6844,0.8254,0.6877,0.8002,6.25,1,0,0,101,0.1126
CNET_106906.exe,0.2813,BENIGN,SUSPICIOUS,0.0397,0.049,0.0187,0.0558,0.0292,0.0524,6.92,0,0,0,1,0.0232
1352.exe,0.0288,BENIGN,SUSPICIOUS,0.0174,0.2466,0.0085,0.237,0.013,0.2418,7.69,0,0,0,1,0.2288
Sourceforge_7081.exe,0.0147,BENIGN,SUSPICIOUS,0.0116,0.0176,0.0189,0.0182,0.0152,0.0179,6.12,0,0,0,1,0.0027
672.exe,0.0551,BENIGN,SUSPICIOUS,0.0225,0.2466,0.0092,0.237,0.0158,0.2418,7.67,0,0,0,1,0.226
1807.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
Sourceforge_7791.exe,0.1199,BENIGN,SUSPICIOUS,0.0371,0.049,0.0993,0.0558,0.0682,0.0524,6.11,0,0,0,1,0.0158
Sourceforge_7359.exe,0.038,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0065,0.0182,0.012,0.0179,7.21,0,0,0,1,0.006
Sourceforge_4073.exe,0.0075,BENIGN,SUSPICIOUS,0.0046,0.0176,0.0014,0.0182,0.003,0.0179,6.13,0,0,0,1,0.0149
CNET_233893.exe,0.0036,BENIGN,SUSPICIOUS,0.0073,0.0027,0.0085,0.0015,0.0079,0.0021,6.39,0,0,0,1,0.0058
Sourceforge_1745.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.51,0,0,0,1,0.0021
CNET_103057.exe,0.0331,BENIGN,SUSPICIOUS,0.0282,0.0176,0.0292,0.0182,0.0287,0.0179,7.25,0,0,0,1,0.0107
Sourceforge_5749.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.15,0,0,0,1,0.002
CNET_103481.exe,0.0083,BENIGN,SUSPICIOUS,0.0113,0.0027,0.0199,0.0015,0.0156,0.0021,6.73,0,0,0,1,0.0135
640.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.93,0,0,0,1,0.002
Sourceforge_1640.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
Sourceforge_2299.exe,0.0033,BENIGN,SUSPICIOUS,0.0046,0.0176,0.0014,0.0182,0.003,0.0179,6.78,0,0,0,1,0.0149
CNET_229966.exe,0.0948,BENIGN,SUSPICIOUS,0.0371,0.049,0.0447,0.0558,0.0409,0.0524,6.89,0,0,0,1,0.0115
rrinstaller.exe,0.7,BENIGN,RANSOMWARE,0.2335,0.9876,0.1323,0.9713,0.1829,0.9795,6.22,0,0,0,128,0.7966
CNET_227960.exe,0.0019,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0002,0.0182,0.0037,0.0179,6.56,0,0,0,1,0.0142
CNET_237170.exe,0.0356,BENIGN,SUSPICIOUS,0.026,0.0027,0.0187,0.0015,0.0224,0.0021,6.59,0,0,0,1,0.0202
Sourceforge_1275.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.66,0,0,0,1,0.002
Sourceforge_4002.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
XLICONS.EXE,0.0302,BENIGN,SUSPICIOUS,0.2607,0.0087,0.1255,0.0015,0.1931,0.0051,7.21,0,0,0,0,0.188
Sourceforge_845.exe,0.0008,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.93,0,0,0,1,0.002
CNET_18770.exe,0.0015,BENIGN,SUSPICIOUS,0.0009,0.049,0.0002,0.0558,0.0006,0.0524,6.03,0,0,0,1,0.0518
Sourceforge_6548.exe,0.6737,BENIGN,RANSOMWARE,0.1759,0.2466,0.1756,0.237,0.1758,0.2418,7.96,0,0,0,1,0.066
CNET_30212.exe,0.0171,BENIGN,SUSPICIOUS,0.0171,0.0204,0.0063,0.0128,0.0117,0.0166,7.91,0,0,0,1,0.0049
1440.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
Sourceforge_1402.exe,0.0042,BENIGN,SUSPICIOUS,0.0146,0.0176,0.0014,0.0182,0.008,0.0179,6.07,0,0,0,1,0.01
CNET_105506.exe,0.0025,BENIGN,SUSPICIOUS,0.0072,0.0176,0.002,0.0182,0.0046,0.0179,6.32,0,0,0,1,0.0133
CNET_204496.EXE,0.1434,BENIGN,SUSPICIOUS,0.1908,0.2468,0.0409,0.2723,0.1159,0.2595,6.8,0,0,0,1,0.1437
Sourceforge_3734.exe,0.0044,BENIGN,SUSPICIOUS,0.0046,0.0176,0.0014,0.0182,0.003,0.0179,6.1,0,0,0,1,0.0149
Sourceforge_6138.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
1832.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_217179.exe,0.0152,BENIGN,SUSPICIOUS,0.1487,0.0027,0.0199,0.0015,0.0843,0.0021,6.76,0,0,0,1,0.0822
Sourceforge_5707.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.66,0,0,0,1,0.002
Sourceforge_3385.exe,0.0084,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0057,0.0182,0.0065,0.0179,6.27,0,0,0,1,0.0115
Sourceforge_6606.exe,0.0124,BENIGN,SUSPICIOUS,0.0074,0.0176,0.0063,0.0182,0.0069,0.0179,6.23,0,0,0,1,0.0111
1999.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
softonic93.exe,0.0036,BENIGN,SUSPICIOUS,0.0074,0.0027,0.0085,0.0015,0.008,0.0021,6.24,0,0,0,1,0.0058
openssl.exe,0.9979,BENIGN,RANSOMWARE,0.9222,0.8097,1.0,0.7842,0.9611,0.797,6.63,0,0,0,125,0.1641
Sourceforge_5537.exe,0.063,BENIGN,SUSPICIOUS,0.0116,0.0176,0.0131,0.0182,0.0124,0.0179,7.13,0,0,0,1,0.0056
1564.exe,0.0141,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0135,0.0182,0.0155,0.0179,6.62,0,0,0,1,0.0025
Sourceforge_6131.exe,0.2576,BENIGN,SUSPICIOUS,0.1287,0.2466,0.0627,0.237,0.0957,0.2418,7.93,0,0,0,1,0.1461
Sourceforge_5405.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
CNET_7602.exe,0.0039,BENIGN,SUSPICIOUS,0.0101,0.0027,0.0092,0.0015,0.0096,0.0021,6.25,0,0,0,1,0.0075
Sourceforge_4352.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.51,0,0,0,1,0.0021
333.exe,0.0257,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0063,0.0182,0.0119,0.0179,6.8,0,0,0,1,0.0061
CNET_204219.exe,0.1047,BENIGN,SUSPICIOUS,0.0397,0.0323,0.0714,0.0387,0.0555,0.0355,6.7,0,0,0,1,0.02
CNET_216464.exe,0.0466,BENIGN,SUSPICIOUS,0.0206,0.0471,0.0149,0.079,0.0177,0.0631,6.59,0,0,0,1,0.0453
softonic35.exe,0.1523,BENIGN,SUSPICIOUS,0.0787,0.0176,0.0858,0.0182,0.0822,0.0179,6.98,0,0,0,1,0.0643
Sourceforge_3241.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
853.exe,0.227,BENIGN,SUSPICIOUS,0.1059,0.2466,0.089,0.237,0.0975,0.2418,7.98,0,0,0,1,0.1443
1898.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.52,0,0,0,1,0.0021
2022.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.66,0,0,0,1,0.002
CNET_238935.exe,0.0264,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0297,0.0182,0.0334,0.0179,6.46,0,0,0,1,0.0155
Sourceforge_1298.exe,0.0019,BENIGN,SUSPICIOUS,0.0026,0.0176,0.0002,0.0182,0.0014,0.0179,6.01,0,0,0,1,0.0165
language.exe,0.9998,BENIGN,RANSOMWARE,1.0,0.8009,1.0,0.9183,1.0,0.8596,7.42,0,0,0,113,0.1404
Sourceforge_6420.exe,0.0026,BENIGN,SUSPICIOUS,0.0048,0.0176,0.0002,0.0182,0.0025,0.0179,6.09,0,0,0,1,0.0154
CNET_17848.exe,0.5746,BENIGN,RANSOMWARE,0.1702,0.2439,0.1315,0.3425,0.1508,0.2932,7.15,0,0,0,1,0.1424
Sourceforge_6459.exe,0.0354,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0452,0.0182,0.0412,0.0179,6.65,0,0,0,1,0.0232
2044.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
Sourceforge_5621.exe,0.1486,BENIGN,SUSPICIOUS,0.0286,0.049,0.026,0.0558,0.0273,0.0524,7.15,0,0,0,1,0.0251
Sourceforge_3013.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.2,0,0,0,1,0.002
Windows_33.exe,0.7,BENIGN,RANSOMWARE,0.0616,0.0046,0.0751,0.0051,0.0684,0.0049,6.06,0,1,0,1,0.0635
Sourceforge_6992.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.66,0,0,0,1,0.0021
1679.exe,0.0027,BENIGN,SUSPICIOUS,0.0072,0.0176,0.002,0.0182,0.0046,0.0179,6.14,0,0,0,1,0.0134
Windows_58.exe,0.0042,BENIGN,SUSPICIOUS,0.0113,0.0027,0.0065,0.0015,0.0089,0.0021,6.96,0,0,0,1,0.0068
CNET_222075.exe,0.4448,BENIGN,SUSPICIOUS,0.1218,0.2466,0.2059,0.237,0.1638,0.2418,7.6,0,0,0,1,0.078
CNET_20644.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
Sourceforge_1448.exe,0.0032,BENIGN,SUSPICIOUS,0.0073,0.049,0.0002,0.0558,0.0038,0.0524,6.45,0,0,0,1,0.0486
Sourceforge_6284.exe,0.0171,BENIGN,SUSPICIOUS,0.0087,0.0176,0.0135,0.0182,0.0111,0.0179,6.01,0,0,0,1,0.0068
Sourceforge_1741.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.66,0,0,0,1,0.002
Sourceforge_5216.exe,0.0493,BENIGN,SUSPICIOUS,0.0285,0.0176,0.0239,0.0182,0.0262,0.0179,6.25,0,0,0,1,0.0083
CNET_222077.exe,0.0267,BENIGN,SUSPICIOUS,0.0336,0.0176,0.0297,0.0182,0.0316,0.0179,6.56,0,0,0,1,0.0137
Sourceforge_7190.exe,0.0205,BENIGN,SUSPICIOUS,0.0078,0.0176,0.0226,0.0182,0.0152,0.0179,6.67,0,0,0,1,0.0027
Sourceforge_3576.exe,0.0067,BENIGN,SUSPICIOUS,0.0174,0.0176,0.0014,0.0182,0.0094,0.0179,7.05,0,0,0,1,0.0085
CNET_262412.exe,0.0464,BENIGN,SUSPICIOUS,0.0642,0.0204,0.0404,0.0128,0.0523,0.0166,7.66,0,0,0,1,0.0357
CNET_239112.exe,0.0022,BENIGN,SUSPICIOUS,0.0072,0.0176,0.002,0.0182,0.0046,0.0179,6.02,0,0,0,1,0.0134
CNET_262406.exe,0.8444,BENIGN,RANSOMWARE,0.1651,0.3121,0.2068,0.5006,0.186,0.4063,7.67,0,0,0,1,0.2204
Sourceforge_2172.exe,0.0706,BENIGN,SUSPICIOUS,0.1702,0.0204,0.1733,0.0128,0.1717,0.0166,7.77,0,0,0,1,0.1551
CNET_215698.exe,0.0264,BENIGN,SUSPICIOUS,0.0642,0.0244,0.0452,0.0051,0.0547,0.0147,7.42,0,0,0,1,0.04
CNET_21923.exe,0.0116,BENIGN,SUSPICIOUS,0.026,0.0027,0.0096,0.0015,0.0178,0.0021,7.18,0,0,0,1,0.0157
