File_Path,Verdict,Score_or_Error
/home/heph/Documents/code/ransom/new/mb_dataset/samples/44bab40d0ba2224516ff0258b70b04529dee4ff397d0380131725fc19e347cff.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f70d4b4fc9941796d149798614345b8e8bf6e0c69022ac407cb8b03bf26fdc7c.exe,MALWARE,0.9973
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e833b7fc4bf14527edb120ee4e691a660b21f93b1ec22bf15881bdcee4c5bb8d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c14987c4c6fc2de2cac43355964465d7611652e29f699d64fa292399f526c103.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a0e32603876c3035d76a78e35d5f89576ded2475451b4d27e19331bf9e6abfc3.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9ded335a6f346de4aafbc4f8c08e90dce1f064820b13d6580f01731c9837d7a8.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7c9bc6a878b6cb355bb2a5c70170aa48b1e8f369dd64ee47df3ac9ea9e213b02.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1da3193c52b5ec3a14b36acbc9c92266a2a531399e33c1e3a209e828eda7a0a5.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/744ec52f480cb86b7e84fbbfe4b1880f57219dae5683b746f88d6ee4ba394751.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fdf29de5bc715feaa80709bdddd59b8293aa538d257ba9dd6a287d065ecb68a8.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d9135507e8dbcf15a852ec34623ea6b6d633e10032c94f187ef357ba821af893.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fd71b1ab3e3823ccd88c0f406c30c4386074c36e1c0432e13121550cd655098f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f46fe1a83f5d560d681d09c2270e8fe0d78cc48bd7d9ef72070fc88152625ce9.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e2f55e8e0244d5c2466213f83eb71b46da60c99daf54b15f3469bf45d8b40420.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f433f2bb54439aef2f42823d954bcd61a7b3e537b220cc7f8028ab49faa5c01b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d6bb046ae8dc8418fb9c5e3ac71ecf047091ecf7db438a7690a59dae0826d2bf.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/cfd5d9a4e67799f2428c6071dcc13fcf726f49ec3e706f0302b4592a3a0a08f0.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c864a70f78fb972f505ae5b13c0ad984e64c547194beb258926bb4c323fac31d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ca31a3cac8964691deed3b6a613cca11a83a68f87541934c4c6befb480bf1bb7.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b228a698ee826b42e19307f2d34c2620819a67a0e98fd2af08aae570b8178cc0.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9d3f3db89e771a30c511f90be78c95fe7dbd991a7724b53c0c8e51cf77c1af39.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9634bf20af12b966691a5da0e23e203ade4d630dd7da54a4bca035f542e40144.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/93fd2d3bc51a49491dff17032b34b275fc243fc953ba59ed7b61b9442ffc7daa.exe,MALWARE,0.999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8d12750b1cbcd0b4927d5401621672288333b425ae796147af1e1e3d670f50b1.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7917289fc477adfc13ec816a3aaa9f3f3ef396a6697de08bc993b5b085c06005.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6a223ef6338be0da0a6ef3122cbbcee2dba7cd41fa7403a10797f5953138f554.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/75216960408add421ac158de6f619dbb5bbb55d91346b87b569fc9e197ee6ba9.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/63396a28b79a7eaa60c384bcb02699398cd3b2b0c14fe9cfaf52b2ffa57798cc.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/504f7cd3a853f9a06c501ebeec2a95f8d301430edff425ea8620e103d47d758e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/47cfe086857686ad181199a846fd931a6dd561fb99822db72e9c451e33e15c63.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/47a30dd28b7db14409a3cf706854cd27f7f909983789d3530b9ec49dae1387e2.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1c77f2a5897570d2017a9cd70ef3f5b88146abebdad839e741b9daeec4aefffb.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1c2d5cccca58b469351980895c8a2080c8346de09c2f1ab7a123deb3d3e4a539.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1532bba40b917d274d0b3dc2b27c5feacae985ba425f3cffcb5e963e20af5bcb.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/05ff9a32f9287fd2c16b06a4e3f03742dbbad5fe400b0dcfe53050ab5422334f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0ec2d75e06ae567716d4297bc2f00fab9f6c5d649d2078abe16a6dabd3cd391d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8808e4e220fcda37bdb05b703e86053f88a6ebd68037d37ef89754c459d7ad2b.exe,MALWARE,0.9884
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d16518abb5dc4d76f4f423d02b0b8c99fe5edb89edf3c60ca64ebb2a6879a15e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1cc3b2946bb008c7f0b18225696b2e492b627725a3f4ead9ffb6e49346ca1325.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b6ab1591894e586b04090926078ca87e3e8094659a0b60a513f1564a1b037b44.exe,CLEAN,0.277
/home/heph/Documents/code/ransom/new/mb_dataset/samples/3d8b538a62473db2cd132f6eded5ba1c81c1d04702a40399a702c514247c12dc.exe,SUSPICIOUS,0.7443
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5ff8f64c4f30268e388f898e0540163158b5941f9c0900d50c4d2fd9d1062e4c.exe,CLEAN,0.1412
/home/heph/Documents/code/ransom/new/mb_dataset/samples/bdbba6afa1fe6a41d85a712ddb48c6fb9057df42cc9e318ea582d5535008025c.exe,CLEAN,0.2358
/home/heph/Documents/code/ransom/new/mb_dataset/samples/42cf8f16f7a65509a5916cd1f0b25d6192749965fe5ee32c63428cb8f63c6a75.exe,SUSPICIOUS,0.6692
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1776750df4968ba3685419918b3dd262eafabdf36cb10987752fcd15efbf257d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/185fafbeb00cd8238fdabee088763e27012dd3a0076e04dddca6266f129f0430.exe,SUSPICIOUS,0.6592
/home/heph/Documents/code/ransom/new/mb_dataset/samples/59e0ab333060b4e510db5d36d87f0fe267ab66b0881955649b06d91d6dd2d486.exe,SUSPICIOUS,0.3731
/home/heph/Documents/code/ransom/new/mb_dataset/samples/39f5b60188d49196e6c10271a084a755f9553190898438b15107cdb950a4bbde.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/70fa0e970a0c29da67b5f1468996eecf7116256c2b7212fb6667b0fb92ad839d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/37ff5b1492fe4e1083bdc87df3524d4ac7b5b604e71dfca3730a6527d3bb7d2a.exe,SUSPICIOUS,0.5742
/home/heph/Documents/code/ransom/new/mb_dataset/samples/36035b1a4995acb201c2b2160000d4477a31a2222c3f6bdc25a32d53d930bcfd.exe,SUSPICIOUS,0.5417
/home/heph/Documents/code/ransom/new/mb_dataset/samples/38df9f7ee6504ebae134f8f446caaa0cf9f7c2c258f51023bc7eddd68e5aad12.exe,SUSPICIOUS,0.8314
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a7f49d965383c1d18343a3469f482820f41ea3d8a908d3e8cf43de0c20aa7442.exe,MALWARE,0.8066
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6884fa613525c3d557cffef160c272b7479656b6d34ef00a527504758274ccaa.exe,MALWARE,0.8518
/home/heph/Documents/code/ransom/new/mb_dataset/samples/21766e51afd193a59b8b32f38d7f852022ee58348537be2fa7620773df237f77.exe,MALWARE,0.8666
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e6fae4d52ed5450e44b6c16ce80abf4e63cdc25d3e4fc4f55c220cc1b740c2f5.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/daa69519885c0f9f4947c4e6f82a0375656630e0abf55a345a536361f986252e.exe,CLEAN,0.0004
/home/heph/Documents/code/ransom/new/mb_dataset/samples/750984dff0d13260e17e9bb1a3482f1bae834d6e0de1bcd199028748a9f998dc.exe,SUSPICIOUS,0.6879
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fe5d565b1f7b0a5b25edf491dafb826ab4270d99e574ba716baa99fd224aa504.exe,MALWARE,0.9582
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f0a17efd62272b2bb2dfe0d57ca547044da75a558e32b2d94aa5788c18d9168c.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/90025b71fb52f97a9bb10ef314f7c85f6000619657b2ec7940110da7a9b64703.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7fa09b186e668d32c7684c318a8e588448d9b3f55f1b9894d5388ac7cf002174.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/aaf7bb9ad358726ca367f1827686dc15fea925f26ab1e201a2768c67472e8890.exe,MALWARE,0.9978
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7d4b154e90a8472545d84d7d1ec49888269872c9a8adf3a0411317c8f926f1f5.exe,MALWARE,0.9997
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2aae8c4c79d6332be6f899936c662326250d402f13b1ef85f930d61d4179e183.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d9bed1a2f69d9c144006a97ee6eedaaa9cd94960a93d39aa2c7bc59e17527163.exe,CLEAN,0.0767
/home/heph/Documents/code/ransom/new/mb_dataset/samples/008e4c327875110b96deef1dd8ef65cefa201fef60ca1cbb9ab51b5304e66fe1.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/3757824893405fd34313749b689879b40b02db3d8a682f9f88e23f63908881f7.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/56f7b48f3877743c44aef0f3e990b3387dd6185f1c40a7477f5b6bad64960659.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/084c57449c765416706301c723116da5073aa60da415c0eb3013239611135b0e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/13c788ccaa70bca1746a8e35a2d9fda5a85b7a225703801baf927b02701886f3.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/dc4bb89a5e91280cb1fcf1d87f8616fe3cc283159c8babb240b437d2e1e5a309.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6b84568ce25ae74bacd0bb7aad5738846ea567180c9139a6de450b82d64e5a1f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d85c1e6750b46ab77dde45ec04683e7ad84ad29db6a22392af1f22c395909c30.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/33ed85ff368cf9fed46a9a74482a5ff5863175f5fcac44a61ee13d678ad10611.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b748273a57cb0c0eff16dd6030920c7794d31118e4796471a2d34684c0756144.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a3f6679f856ce665166f3979520936ce148fb216be6ea509fd8f527256191fe5.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b08ba51136b2f4ff7a477735d05e91ccc09be3eacbd706331e4a81af7fc68940.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/867d49ff57da4de9e097bce1fd0ab1a50a755ca39ef9e97bee34a8a6c9d51bbb.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/267f4251888e56ee84029a34e56fcceb63940f75fa563b20e1a7267806049a97.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9c3942cc35345c4ffffdff580e450f86626d89871c853834c2b126afb023ccda.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c0a84187653d386349e6426392a5aad656685dbcd1ce7e67877a0071800ee626.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ad534790700a9daa5fda6452692590e5e8c86d6a86aec0110822d0b54a6c21d9.exe,MALWARE,0.9959
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a6566bc4c76a36a0e880d2151e0a86a59c3af57082b7c83a669dba3f28afb959.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fe52d906fa596e7ae16633074ff7178b3ac40e26a93f0009f1b33d5cbf219e91.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d0dd0f7658b938f9a3036ce308f5018ae0cf3bc516aaf3c18b947afee136c043.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/3b15b66bf6a7d7ebab6437906686037f23a797d15e0fbff3d6741d3f58db8f1e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/cfed5d55391704116b3bf68840ebcdd99277054cb1924ecff31876478ed9a927.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f4e2bab6cb056c8e644e4b8d4dac7cbf2b972d763f396a475e9fb539438de839.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7b367f4c26ea8c16697cd8b2d41e568a1fa3a6a7909475b7e0850dc38f374dce.exe,MALWARE,0.9531
/home/heph/Documents/code/ransom/new/mb_dataset/samples/50b0c7858bc2bb2d1fa3d441bd2c4e3930b88b77c6cef11a51af5705727d6639.exe,CLEAN,0.0038
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4b12f4fdf07d06fb59b5619d01a293c51d32efd183d45a87459b47d5169cfe51.exe,MALWARE,0.9995
/home/heph/Documents/code/ransom/new/mb_dataset/samples/a617fdbff227afe8c89ba96d34724fb03c0c08857c508c8c80f3fedc916fe2b4.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/bc0ed3e73b8d1fdc839f2e8ed3578ca3221dba4eb984e581cb00dfb4cdfb7d49.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/94658982002db6acea22c68b7619f71154933effd6428a81a235aba6e2789328.exe,CLEAN,0.1912
/home/heph/Documents/code/ransom/new/mb_dataset/samples/dffefbde27442b9095388b1871ffdc101c430b9a814138be4f962328a5b73fde.exe,MALWARE,0.9933
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0ed05e4be5376f0cf391a78afc7a3114ffbfa064348fb66cd93e8ee6f6b27fe1.exe,CLEAN,0.1257
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec.exe,MALWARE,0.9979
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fc257f64a0279bb5ae221b968d3f38bbb7237a8475c165c5a8430fe6633e3fe6.exe,MALWARE,0.9904
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2b5a3934d3e81fee4654bb1a7288c81af158a6d48a666cf8e379b0492551188f.exe,MALWARE,0.9891
/home/heph/Documents/code/ransom/new/mb_dataset/samples/212fda15138c362d0f7b8f5a2bf43cf8dca0030eee02f06cf2b0516325386355.exe,MALWARE,0.9528
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fa2b92d07e6f86bcd56bd1b5d146bedcda1e623028612afab2ee749764046834.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/801384c781c364acdc61e60e5b120359cb4617a42da8155123f3a0381a56495a.exe,MALWARE,0.9985
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f8a505c194572963b8defea169a2bf9b7e87ba2a38df1afb990623715a81daf3.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/03b5ff330cca623ed119cd2a77b2a142bc38f2a8a3a6e714793fe20f7b0c4051.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/57eab146f612a387a6d0db7073f200742634a31cc78dda6f59cfdc8996ddca4a.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4aa3ae979ad5fb790408c90ebe653592f5861eb7b8dac54cad59e9ac1c54bac4.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/56074a1d055957fe372a60582fa9603b4d683a029c0abbc490dcb5c44bc56885.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/bf5f4d7b6ef1fdb903677e4ede04fb49952e08cee79822b9b53642bb5d1e6f02.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/097d28021ffb26cb5b7d2d1377578cd6e2005549e44b5b2491fd310ecf50f7a8.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/36a4311ef332b0b5db62f8fcabf004fdcfbbde62f791839a8be0314604d814c4.exe,MALWARE,0.9997
/home/heph/Documents/code/ransom/new/mb_dataset/samples/166eec273d472577682b777f9e12b63697db76c21823abf8c228a8b8b506a4b8.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fc82772468e062322e676763a8a22c7604224448b18580fa54fdc37e4a661846.exe,MALWARE,0.9987
/home/heph/Documents/code/ransom/new/mb_dataset/samples/edade6616334f3d313ac3ea7c3e432d8d9461cddad8e2ec3a94ffdc6e336a94e.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/dd23476649d1dbd1561ae7a3b07e9f7ea49a0cde94c467825a523cd645a08e5b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c64bf1a1e4d47232d1966ec0515f7d80503a001f42b8dd3c99459f94dc0b3132.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/bf9f6c46bf0d4ddf1e18550a5e2faaf30f19fabe4d8b7b134ffc9bfbacc479fd.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/b9a33e0225555e2d41582f81a7fa73fe431817f6e169d55540b250907dec7aaf.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/557314de998d75904fc52be9b37ff297264e8534f74f4d65e0cb862cc68bba49.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/278f028ba0e2f974cad2299e00089c865fbd5d3b89cc02ed817bc5bbb51887ea.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/32ff829d4c104583e3b4cc1c10d0ca79b254cfbc20974faa27fdffc6902b098d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9b9afe28f57f6be5a6c9cf168d8576c89bbb2fb12d81a00ffc7f6b5d2d436a42.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/9b1ee7e79dee8df07307a1be4899fc076a02aac45c55a321fc2f8df1241f1309.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8cd9a8d1bfa7a4032cf1863863b0139b53f4adc9a48b38209683c78663e9f4cf.exe,MALWARE,1.0
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7e786e4d49341d855d5dbc719c79358b26cf72331c2e8d06846b25b03a0a277d.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5ead6837cbb5d7450c8ae309531e3d1a134e1792f78381ec1642928e2e788e63.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5c5464ea8d2bf9fe5f229773e614edfe7e05d1556ace58e0d5778b3b3cec1c39.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/4e9762d0385abc614f124624ea9be798a831e4075266918dfe1408b695a85731.exe,MALWARE,1.0
/home/heph/Documents/code/ransom/new/mb_dataset/samples/0c920c6592e00f5768964b1e86d21c0248368b04642c1dec8ed287ccd81bd123.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/7b85a3f5315470c36ba4047a6c849284ff5d738796fcc9d61b8713f8955fa018.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c64c3ea2bc5e7a94d67a6cea1abad1b646d9bc43bbee7a62c5980a40c9ea5c9e.exe,MALWARE,0.9988
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d85188c58acb395ae88ad2be1f48044090eb03f125c97692c20787b933bbbd1a.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c1eb88cc7f7b43de1ef71fae416c729483d71fa930314c36dfb03b01b8455d31.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e50d52fbac295a37f0ed0b724d4ddafca8c86bcd2391b4c481d51d5e279afd20.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/fefb3c7053a1332b03a4c0523862e8e387a5065b263cf10cb0d7f33f02afc646.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/bd5ebf9632ad17e9a39393ab94ef055307ec053486fe703e2a614de391bc4a65.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/2339489be44f93b61688ee3b65d0bd2fede5f6dd494588a6268602d2f006bd16.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/690be9e806f882774ab1347302bd92236a16499f160f37e59992c220466493c0.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/602c753ee7337a5398df34b82238dd243d6afc9aa0f2d6e75f9d5a98cb609aa9.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/40a2ace8bb6e3d7d50bb346344789c2fafd25490fdaa982134aaacce6f971995.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8a99a4c58ef5e27d112f0efb4719abe01bcddb5e516114711ee4991f7922ab5f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/1d67abe1ec08e6215e08d6bb595ade3d1d33d0e886edf887b29f4d8e1d46e593.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e477af6d35159a718921669fe67027ac5d529bdb6b75fd68611735e2fb9c1c9b.exe,MALWARE,0.9966
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8cf50ae247445de2e570f19705236ed4b1e19f75ca15345e5f00857243bc0e9b.exe,SUSPICIOUS,0.3645
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5291232b297dfcb56f88b020ec7b896728f139b98cef7ab33d4f84c85a06d553.exe,SUSPICIOUS,0.6411
/home/heph/Documents/code/ransom/new/mb_dataset/samples/d765e722e295969c0a5c2d90f549db8b89ab617900bf4698db41c7cdad993bb9.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/215c37360388d16653ffc1740c639d486753a9db69a8ad4f3e1b172b1b712df4.exe,MALWARE,0.9948
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f8da280bb9f81028c14d1e156d6685cdb5f75219a60f645f72e520fb5e388712.exe,CLEAN,0.2688
/home/heph/Documents/code/ransom/new/mb_dataset/samples/5e902a138174c34e5445685c82b2044e0b35565854471aaccef0315c77288dc9.exe,MALWARE,0.9642
/home/heph/Documents/code/ransom/new/mb_dataset/samples/8d2f2ee24882afe11f50e3d6d9400e35fa66724b321cb9f5a246baf63cbc1788.exe,SUSPICIOUS,0.9271
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6df87fb710e47fa8fa5181c0cce49ad33358885a7b96df5ea703557a799d6ba4.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/e6533a1fe66fdc985140ffd14084c0afd585213797d87a68fea1dd203b7e762b.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/6a1161e089899bb4d676482893fe478f30a2054d988971f45def7f342cc36906.exe,MALWARE,0.9965
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f0cbec10d08d9fe884e993382d4f89cb156bdc8e60def7c720ba44e2cd8288cb.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/ef03103f027f862608f7f0ad3cd079af8aa8a7ddc348860db3f38a568614d16a.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/c2efb7f53b1a7a61f2abf2d1b64d0d5085989ad65a9749a58e54a238e8044dbf.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/cccf837d7a343519e2ac2821d37046e9a2bf6e3e0b0619b5285d363c86e54a79.exe,MALWARE,0.9991
/home/heph/Documents/code/ransom/new/mb_dataset/samples/69231e9c1f9f307dc3684728ad1f9979dfc81fd840ad03177708aa54e8fb21bb.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/061cea03cc1ffa7d052caa1efa3c0625da9a0f20d3f22f80d47a7c1e3a174c8f.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/717d5e5d0e1dd08209b895023d284188798dd7e8b32ced22346b06b706b0f63a.exe,MALWARE,0.9998
/home/heph/Documents/code/ransom/new/mb_dataset/samples/f6e9383a4a359baff5f5a10a63e3f19d583e08c3a62098876a151db801e30436.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/546953b5e8b9cffc510ab693cde110a9cdd20b375b192f951981b016288fafad.exe,MALWARE,0.9999
/home/heph/Documents/code/ransom/new/mb_dataset/samples/540fd363f22068e0dfb6e56a7e64386d0fcb8cc6f381f06505ebf8033e653c78.exe,MALWARE,0.9945
/home/heph/Documents/code/ransom/new/mb_dataset/samples/96887995ee63caca38177a344721651543b00daf398427b87041ec8aa74406d9.exe,MALWARE,0.9999
